7.161950000000000260e-01,-5.114799999999999902e-02,-2.194780000000000064e-01,4.998400000000000065e-01,2.550084000000000017e+00
7.454669999999999908e-01,-5.767800000000000010e-02,-2.194780000000000064e-01,4.998810000000000198e-01,2.603520000000000056e+00
7.698620000000000463e-01,-6.311899999999999455e-02,-2.194780000000000064e-01,4.999060000000000170e-01,2.653878999999999877e+00
7.942580000000000195e-01,-6.856099999999999695e-02,-2.194780000000000064e-01,4.999270000000000103e-01,2.706056999999999935e+00
8.186550000000000216e-01,-7.400400000000000034e-02,-2.194780000000000064e-01,4.999430000000000263e-01,2.758745999999999921e+00
8.430530000000000523e-01,-7.944600000000000273e-02,-2.194780000000000064e-01,4.999549999999999828e-01,2.810029999999999806e+00
8.723309999999999675e-01,-8.597699999999999787e-02,-2.194780000000000064e-01,4.999660000000000215e-01,2.863023000000000096e+00
8.967300000000000271e-01,-9.142000000000000126e-02,-2.194780000000000064e-01,4.999739999999999740e-01,2.913905000000000189e+00
9.211289999999999756e-01,-9.686300000000000465e-02,-2.194780000000000064e-01,4.999790000000000068e-01,2.965479999999999894e+00
9.455280000000000351e-01,-1.023049999999999932e-01,-2.194780000000000064e-01,4.999839999999999840e-01,3.017787999999999915e+00
9.699280000000000124e-01,-1.077479999999999966e-01,-2.194780000000000064e-01,4.999870000000000148e-01,3.069852000000000025e+00
9.992079999999999851e-01,-1.142800000000000066e-01,-2.194780000000000064e-01,4.999910000000000188e-01,3.123167000000000026e+00
1.023606999999999934e+00,-1.197229999999999961e-01,-2.194780000000000064e-01,4.999930000000000208e-01,3.173845000000000027e+00
1.048006999999999911e+00,-1.251659999999999995e-01,-2.194780000000000064e-01,4.999939999999999940e-01,3.226156000000000024e+00
1.072407000000000110e+00,-1.306090000000000029e-01,-2.194780000000000064e-01,4.999950000000000228e-01,3.277944999999999887e+00
1.096807000000000087e+00,-1.360510000000000053e-01,-2.194780000000000064e-01,4.999959999999999960e-01,3.329622000000000082e+00
1.126087999999999978e+00,-1.425829999999999875e-01,-2.194780000000000064e-01,4.999970000000000248e-01,3.383087999999999873e+00
1.150492999999999988e+00,-1.480019999999999947e-01,-2.146160000000000012e-01,4.999979999999999980e-01,3.434019999999999850e+00
1.174949999999999939e+00,-1.531820000000000126e-01,-1.973300000000000054e-01,4.999979999999999980e-01,3.485771999999999871e+00
1.199510000000000076e+00,-1.578479999999999883e-01,-1.733040000000000136e-01,4.999990000000000268e-01,3.537869999999999848e+00
1.224175000000000013e+00,-1.619269999999999876e-01,-1.498109999999999997e-01,4.999990000000000268e-01,3.590094000000000118e+00
1.253889000000000031e+00,-1.660480000000000012e-01,-1.213000000000000050e-01,4.999990000000000268e-01,3.642951000000000050e+00
1.278732999999999898e+00,-1.688340000000000118e-01,-9.727500000000000036e-02,4.999990000000000268e-01,3.694014000000000131e+00
1.303636000000000017e+00,-1.710280000000000133e-01,-7.378099999999999936e-02,5.000000000000000000e-01,3.745813000000000059e+00
1.328583999999999987e+00,-1.726310000000000067e-01,-4.975600000000000162e-02,5.000000000000000000e-01,3.797788000000000164e+00
1.353561000000000014e+00,-1.736769999999999980e-01,-3.246999999999999886e-02,5.000000000000000000e-01,3.849921000000000149e+00
1.383548999999999918e+00,-1.745530000000000137e-01,-2.760800000000000060e-02,5.000000000000000000e-01,3.902931000000000150e+00
1.408538999999999985e+00,-1.752430000000000099e-01,-2.760800000000000060e-02,5.000000000000000000e-01,3.954054000000000180e+00
1.433529999999999971e+00,-1.759330000000000060e-01,-2.760800000000000060e-02,5.000000000000000000e-01,4.005836999999999648e+00
1.458520000000000039e+00,-1.766240000000000032e-01,-2.760800000000000060e-02,5.000000000000000000e-01,4.057891999999999832e+00
1.483510000000000106e+00,-1.773139999999999994e-01,-2.760800000000000060e-02,5.000000000000000000e-01,4.109970999999999819e+00
1.513498999999999928e+00,-1.781419999999999948e-01,-2.760800000000000060e-02,5.000000000000000000e-01,4.163250999999999813e+00
1.538488999999999995e+00,-1.788319999999999910e-01,-2.760800000000000060e-02,5.000000000000000000e-01,4.213735999999999926e+00
1.563479999999999981e+00,-1.795219999999999871e-01,-2.760800000000000060e-02,5.000000000000000000e-01,4.266617000000000104e+00
1.588470000000000049e+00,-1.802120000000000111e-01,-2.760800000000000060e-02,5.000000000000000000e-01,4.318249999999999922e+00
1.613461000000000034e+00,-1.809020000000000072e-01,-2.760800000000000060e-02,5.000000000000000000e-01,4.369543000000000177e+00
1.643448999999999938e+00,-1.817300000000000026e-01,-2.760800000000000060e-02,5.000000000000000000e-01,4.422652000000000250e+00
1.668439999999999923e+00,-1.824199999999999988e-01,-2.760800000000000060e-02,5.000000000000000000e-01,4.474024000000000001e+00
1.693429999999999991e+00,-1.831109999999999960e-01,-2.760800000000000060e-02,5.000000000000000000e-01,4.526061000000000334e+00
1.718420999999999976e+00,-1.838009999999999922e-01,-2.760800000000000060e-02,5.000000000000000000e-01,4.577679999999999971e+00
1.743411000000000044e+00,-1.844909999999999883e-01,-2.760800000000000060e-02,5.000000000000000000e-01,4.630279999999999951e+00
1.773400000000000087e+00,-1.853190000000000115e-01,-2.760800000000000060e-02,5.000000000000000000e-01,4.683550999999999576e+00
1.798389999999999933e+00,-1.860090000000000077e-01,-2.760800000000000060e-02,5.000000000000000000e-01,4.733768999999999672e+00
1.823380999999999919e+00,-1.866990000000000038e-01,-2.760800000000000060e-02,5.000000000000000000e-01,4.786016000000000048e+00
1.848370999999999986e+00,-1.873890000000000000e-01,-2.760800000000000060e-02,5.000000000000000000e-01,4.838290999999999897e+00
1.873361999999999972e+00,-1.880789999999999962e-01,-2.760800000000000060e-02,5.000000000000000000e-01,4.889847999999999750e+00
1.903350000000000097e+00,-1.889069999999999916e-01,-2.760800000000000060e-02,5.000000000000000000e-01,4.943393000000000370e+00
1.928341000000000083e+00,-1.895979999999999888e-01,-2.760800000000000060e-02,5.000000000000000000e-01,4.994169000000000302e+00
1.953330999999999928e+00,-1.902880000000000127e-01,-2.760800000000000060e-02,5.000000000000000000e-01,5.044190999999999647e+00
1.978321999999999914e+00,-1.909780000000000089e-01,-2.760800000000000060e-02,5.000000000000000000e-01,5.098043999999999798e+00
2.003312000000000204e+00,-1.916680000000000050e-01,-2.760800000000000060e-02,5.000000000000000000e-01,5.150135999999999825e+00
2.033300999999999803e+00,-1.924960000000000004e-01,-2.760800000000000060e-02,5.000000000000000000e-01,5.203727999999999909e+00
2.058291000000000093e+00,-1.931859999999999966e-01,-2.760800000000000060e-02,5.000000000000000000e-01,5.254400999999999655e+00
2.083282000000000078e+00,-1.938759999999999928e-01,-2.760800000000000060e-02,5.000000000000000000e-01,5.306587999999999639e+00
2.108271999999999924e+00,-1.945659999999999890e-01,-2.760800000000000060e-02,5.000000000000000000e-01,5.358013999999999832e+00
2.133262999999999909e+00,-1.952560000000000129e-01,-2.760800000000000060e-02,5.000000000000000000e-01,5.409978999999999871e+00
2.163250999999999813e+00,-1.960850000000000093e-01,-2.760800000000000060e-02,5.000000000000000000e-01,5.462911000000000072e+00
2.188241999999999798e+00,-1.967750000000000055e-01,-2.760800000000000060e-02,5.000000000000000000e-01,5.514016999999999946e+00
2.213232000000000088e+00,-1.974650000000000016e-01,-2.760800000000000060e-02,5.000000000000000000e-01,5.565904999999999880e+00
2.238223000000000074e+00,-1.981549999999999978e-01,-2.760800000000000060e-02,5.000000000000000000e-01,5.617834000000000216e+00
2.263212999999999919e+00,-1.988449999999999940e-01,-2.760800000000000060e-02,5.000000000000000000e-01,5.670107999999999926e+00
2.293201999999999963e+00,-1.996729999999999894e-01,-2.760800000000000060e-02,5.000000000000000000e-01,5.723451999999999984e+00
2.318191999999999808e+00,-2.003630000000000133e-01,-2.760800000000000060e-02,5.000000000000000000e-01,5.773793999999999649e+00
2.343182999999999794e+00,-2.010530000000000095e-01,-2.760800000000000060e-02,5.000000000000000000e-01,5.826070999999999778e+00
2.368173000000000084e+00,-2.017430000000000057e-01,-2.760800000000000060e-02,5.000000000000000000e-01,5.877771000000000079e+00
2.393164000000000069e+00,-2.024340000000000028e-01,-2.760800000000000060e-02,5.000000000000000000e-01,5.929845000000000255e+00
2.423151999999999973e+00,-2.032619999999999982e-01,-2.760800000000000060e-02,5.000000000000000000e-01,5.983079000000000036e+00
2.448142999999999958e+00,-2.039519999999999944e-01,-2.760800000000000060e-02,5.000000000000000000e-01,6.033889000000000280e+00
2.473132999999999804e+00,-2.046419999999999906e-01,-2.760800000000000060e-02,5.000000000000000000e-01,6.085568000000000310e+00
2.498123999999999789e+00,-2.053319999999999868e-01,-2.760800000000000060e-02,5.000000000000000000e-01,6.137753000000000014e+00
2.523114000000000079e+00,-2.060220000000000107e-01,-2.760800000000000060e-02,5.000000000000000000e-01,6.190164000000000222e+00
2.553103000000000122e+00,-2.068500000000000061e-01,-2.760800000000000060e-02,5.000000000000000000e-01,6.243464000000000347e+00
2.578092999999999968e+00,-2.075400000000000023e-01,-2.760800000000000060e-02,5.000000000000000000e-01,6.293737000000000137e+00
2.603083999999999953e+00,-2.082299999999999984e-01,-2.760800000000000060e-02,5.000000000000000000e-01,6.345901999999999710e+00
2.628073999999999799e+00,-2.089209999999999956e-01,-2.760800000000000060e-02,5.000000000000000000e-01,6.397778999999999883e+00
2.653064999999999785e+00,-2.096109999999999918e-01,-2.760800000000000060e-02,5.000000000000000000e-01,6.449683000000000277e+00
2.683053000000000132e+00,-2.104389999999999872e-01,-2.760800000000000060e-02,5.000000000000000000e-01,6.503049999999999997e+00
2.708044000000000118e+00,-2.111290000000000111e-01,-2.760800000000000060e-02,5.000000000000000000e-01,6.553863999999999912e+00
2.733033999999999963e+00,-2.118190000000000073e-01,-2.760800000000000060e-02,5.000000000000000000e-01,6.606062999999999796e+00
2.758024999999999949e+00,-2.125090000000000034e-01,-2.760800000000000060e-02,5.000000000000000000e-01,6.657981999999999623e+00
2.783014999999999795e+00,-2.131989999999999996e-01,-2.760800000000000060e-02,5.000000000000000000e-01,6.710069999999999979e+00
2.813003999999999838e+00,-2.140269999999999950e-01,-2.760800000000000060e-02,5.000000000000000000e-01,6.764289999999999914e+00
2.837994000000000128e+00,-2.147169999999999912e-01,-2.760800000000000060e-02,5.000000000000000000e-01,6.817921000000000120e+00
2.862985000000000113e+00,-2.154079999999999884e-01,-2.760800000000000060e-02,5.000000000000000000e-01,6.869754000000000360e+00
2.892973000000000017e+00,-2.162360000000000115e-01,-2.760800000000000060e-02,5.000000000000000000e-01,6.923252999999999879e+00
2.917964000000000002e+00,-2.169260000000000077e-01,-2.760800000000000060e-02,5.000000000000000000e-01,6.973615999999999815e+00
2.942953999999999848e+00,-2.176160000000000039e-01,-2.760800000000000060e-02,5.000000000000000000e-01,7.025523999999999880e+00
2.967944999999999833e+00,-2.183060000000000000e-01,-2.760800000000000060e-02,5.000000000000000000e-01,7.077904000000000195e+00
2.992935000000000123e+00,-2.189959999999999962e-01,-2.760800000000000060e-02,5.000000000000000000e-01,7.129629000000000438e+00
3.022924000000000166e+00,-2.198239999999999916e-01,-2.760800000000000060e-02,5.000000000000000000e-01,7.182015999999999956e+00
3.047914000000000012e+00,-2.205139999999999878e-01,-2.760800000000000060e-02,5.000000000000000000e-01,7.233683000000000085e+00
3.072904999999999998e+00,-2.212040000000000117e-01,-2.760800000000000060e-02,5.000000000000000000e-01,7.285924999999999763e+00
3.097894999999999843e+00,-2.218950000000000089e-01,-2.760800000000000060e-02,5.000000000000000000e-01,7.338071000000000232e+00
3.122885000000000133e+00,-2.225850000000000051e-01,-2.760800000000000060e-02,5.000000000000000000e-01,7.389840999999999660e+00
3.152874000000000176e+00,-2.234029999999999905e-01,-2.469400000000000067e-02,5.000000000000000000e-01,7.442817999999999934e+00
3.177868999999999833e+00,-2.238980000000000137e-01,-1.096500000000000079e-02,5.000000000000000000e-01,7.493782000000000387e+00
3.202869000000000188e+00,-2.240749999999999964e-01,-3.658999999999999926e-03,5.000000000000000000e-01,7.545759000000000327e+00
3.227867999999999959e+00,-2.241660000000000041e-01,-3.658999999999999926e-03,5.000000000000000000e-01,7.597495999999999583e+00
3.252867999999999871e+00,-2.242580000000000129e-01,-3.658999999999999926e-03,5.000000000000000000e-01,7.650043000000000148e+00
3.282868000000000119e+00,-2.243670000000000109e-01,-3.658999999999999926e-03,5.000000000000000000e-01,7.702506999999999771e+00
3.307868000000000031e+00,-2.244589999999999919e-01,-3.658999999999999926e-03,5.000000000000000000e-01,7.754069999999999574e+00
3.332867999999999942e+00,-2.245499999999999996e-01,-3.658999999999999926e-03,5.000000000000000000e-01,7.806167000000000300e+00
3.357867000000000157e+00,-2.246420000000000083e-01,-3.658999999999999926e-03,5.000000000000000000e-01,7.857358999999999760e+00
3.382867000000000068e+00,-2.247329999999999883e-01,-3.658999999999999926e-03,5.000000000000000000e-01,7.909894000000000425e+00
3.412866999999999873e+00,-2.248429999999999873e-01,-3.658999999999999926e-03,5.000000000000000000e-01,7.962665999999999578e+00
3.437866999999999784e+00,-2.249349999999999961e-01,-3.658999999999999926e-03,5.000000000000000000e-01,8.013802999999999344e+00
3.462867000000000139e+00,-2.250260000000000038e-01,-3.658999999999999926e-03,5.000000000000000000e-01,8.065863000000000227e+00
3.487867000000000051e+00,-2.251180000000000125e-01,-3.658999999999999926e-03,5.000000000000000000e-01,8.117537000000000447e+00
3.512865999999999822e+00,-2.252089999999999925e-01,-3.658999999999999926e-03,5.000000000000000000e-01,8.170363000000000042e+00
3.542866000000000071e+00,-2.253189999999999915e-01,-3.658999999999999926e-03,5.000000000000000000e-01,8.222583999999999449e+00
3.567865999999999982e+00,-2.254099999999999993e-01,-3.658999999999999926e-03,5.000000000000000000e-01,8.273308000000000106e+00
3.592865999999999893e+00,-2.255020000000000080e-01,-3.658999999999999926e-03,5.000000000000000000e-01,8.324828999999999368e+00
3.617865999999999804e+00,-2.255929999999999880e-01,-3.658999999999999926e-03,5.000000000000000000e-01,8.377629000000000659e+00
3.642866000000000160e+00,-2.256849999999999967e-01,-3.658999999999999926e-03,5.000000000000000000e-01,8.429396999999999807e+00
3.672864999999999824e+00,-2.257939999999999947e-01,-3.658999999999999926e-03,5.000000000000000000e-01,8.482763999999999527e+00
3.697865000000000180e+00,-2.258860000000000035e-01,-3.658999999999999926e-03,5.000000000000000000e-01,8.533483999999999625e+00
3.722865000000000091e+00,-2.259770000000000112e-01,-3.658999999999999926e-03,5.000000000000000000e-01,8.586327999999999960e+00
3.747865000000000002e+00,-2.260689999999999922e-01,-3.658999999999999926e-03,5.000000000000000000e-01,8.637714000000000780e+00
3.772864999999999913e+00,-2.261599999999999999e-01,-3.658999999999999926e-03,5.000000000000000000e-01,8.689382000000000161e+00
3.802865000000000162e+00,-2.262699999999999989e-01,-3.658999999999999926e-03,5.000000000000000000e-01,8.743479000000000667e+00
3.827863999999999933e+00,-2.263620000000000076e-01,-3.658999999999999926e-03,5.000000000000000000e-01,8.793704999999999217e+00
3.852863999999999844e+00,-2.264529999999999876e-01,-3.658999999999999926e-03,5.000000000000000000e-01,8.846330999999999278e+00
3.877864000000000200e+00,-2.265449999999999964e-01,-3.658999999999999926e-03,5.000000000000000000e-01,8.897690000000000765e+00
3.902864000000000111e+00,-2.266360000000000041e-01,-3.658999999999999926e-03,5.000000000000000000e-01,8.950015000000000498e+00
3.932863999999999916e+00,-2.267460000000000031e-01,-3.658999999999999926e-03,5.000000000000000000e-01,9.003137000000000612e+00
3.957863000000000131e+00,-2.268370000000000108e-01,-3.658999999999999926e-03,5.000000000000000000e-01,9.053668000000000049e+00
3.982863000000000042e+00,-2.269289999999999918e-01,-3.658999999999999926e-03,5.000000000000000000e-01,9.105394000000000432e+00
4.007863000000000397e+00,-2.270199999999999996e-01,-3.658999999999999926e-03,5.000000000000000000e-01,9.157901999999999987e+00
4.032862999999999865e+00,-2.271120000000000083e-01,-3.658999999999999926e-03,5.000000000000000000e-01,9.209875999999999507e+00
4.062863000000000113e+00,-2.272210000000000063e-01,-3.658999999999999926e-03,5.000000000000000000e-01,9.262104000000000781e+00
4.087862999999999580e+00,-2.273129999999999873e-01,-3.658999999999999926e-03,5.000000000000000000e-01,9.313904000000000849e+00
4.112861999999999796e+00,-2.274039999999999950e-01,-3.658999999999999926e-03,5.000000000000000000e-01,9.365933000000000064e+00
4.137862000000000151e+00,-2.274960000000000038e-01,-3.658999999999999926e-03,5.000000000000000000e-01,9.418399000000000854e+00
4.162861999999999618e+00,-2.275870000000000115e-01,-3.658999999999999926e-03,5.000000000000000000e-01,9.470007000000000730e+00
4.192861999999999867e+00,-2.276970000000000105e-01,-3.658999999999999926e-03,5.000000000000000000e-01,9.522982000000000724e+00
4.217862000000000222e+00,-2.277889999999999915e-01,-3.658999999999999926e-03,5.000000000000000000e-01,9.573664000000000840e+00
4.242861999999999689e+00,-2.278799999999999992e-01,-3.658999999999999926e-03,5.000000000000000000e-01,9.625488000000000710e+00
4.267860999999999905e+00,-2.279720000000000080e-01,-3.658999999999999926e-03,5.000000000000000000e-01,9.677403999999999229e+00
4.292861000000000260e+00,-2.280629999999999880e-01,-3.658999999999999926e-03,5.000000000000000000e-01,9.729848999999999748e+00
4.322860999999999621e+00,-2.281729999999999869e-01,-3.658999999999999926e-03,5.000000000000000000e-01,9.782493000000000549e+00
4.347860999999999976e+00,-2.282639999999999947e-01,-3.658999999999999926e-03,5.000000000000000000e-01,9.834208000000000283e+00
4.372861000000000331e+00,-2.283560000000000034e-01,-3.658999999999999926e-03,5.000000000000000000e-01,9.886219999999999786e+00
4.397860999999999798e+00,-2.284470000000000112e-01,-3.658999999999999926e-03,5.000000000000000000e-01,9.937229000000000312e+00
4.422860000000000014e+00,-2.285389999999999922e-01,-3.658999999999999926e-03,5.000000000000000000e-01,9.990007000000000303e+00
4.452860000000000262e+00,-2.286489999999999911e-01,-3.658999999999999926e-03,5.000000000000000000e-01,1.004234499999999919e+01
4.477859999999999729e+00,-2.287399999999999989e-01,-3.658999999999999926e-03,5.000000000000000000e-01,1.009360000000000035e+01
4.502860000000000085e+00,-2.288320000000000076e-01,-3.658999999999999926e-03,5.000000000000000000e-01,1.014584200000000003e+01
4.527860000000000440e+00,-2.289229999999999876e-01,-3.658999999999999926e-03,5.000000000000000000e-01,1.019823099999999982e+01
4.552858999999999767e+00,-2.290139999999999953e-01,-3.658999999999999926e-03,5.000000000000000000e-01,1.025039499999999926e+01
4.582859000000000016e+00,-2.291239999999999943e-01,-3.658999999999999926e-03,5.000000000000000000e-01,1.030279400000000045e+01
4.607859000000000371e+00,-2.292160000000000031e-01,-3.658999999999999926e-03,5.000000000000000000e-01,1.035401700000000069e+01
4.632858999999999838e+00,-2.293070000000000108e-01,-3.658999999999999926e-03,5.000000000000000000e-01,1.040607499999999952e+01
4.657859000000000194e+00,-2.293989999999999918e-01,-3.658999999999999926e-03,5.000000000000000000e-01,1.045799899999999916e+01
4.682858999999999661e+00,-2.294899999999999995e-01,-3.658999999999999926e-03,5.000000000000000000e-01,1.050964199999999948e+01
4.712857999999999770e+00,-2.295999999999999985e-01,-3.658999999999999926e-03,5.000000000000000000e-01,1.056281099999999995e+01
4.737858000000000125e+00,-2.296910000000000063e-01,-3.658999999999999926e-03,5.000000000000000000e-01,1.061398400000000031e+01
4.762857999999999592e+00,-2.297829999999999873e-01,-3.658999999999999926e-03,5.000000000000000000e-01,1.066611499999999957e+01
4.787857999999999947e+00,-2.298739999999999950e-01,-3.658999999999999926e-03,5.000000000000000000e-01,1.071767200000000031e+01
4.812858000000000303e+00,-2.299660000000000037e-01,-3.658999999999999926e-03,5.000000000000000000e-01,1.077028299999999916e+01
4.842857999999999663e+00,-2.300760000000000027e-01,-3.658999999999999926e-03,5.000000000000000000e-01,1.082246999999999915e+01
4.867856999999999879e+00,-2.301670000000000105e-01,-3.658999999999999926e-03,5.000000000000000000e-01,1.087377500000000019e+01
4.892857000000000234e+00,-2.302589999999999915e-01,-3.658999999999999926e-03,5.000000000000000000e-01,1.092625600000000041e+01
4.917856999999999701e+00,-2.303499999999999992e-01,-3.658999999999999926e-03,5.000000000000000000e-01,1.097786499999999954e+01
4.942857000000000056e+00,-2.304420000000000079e-01,-3.658999999999999926e-03,5.000000000000000000e-01,1.102991199999999949e+01
4.972857000000000305e+00,-2.305510000000000059e-01,-3.658999999999999926e-03,5.000000000000000000e-01,1.108337700000000048e+01
4.997856999999999772e+00,-2.306429999999999869e-01,-3.658999999999999926e-03,5.000000000000000000e-01,1.113428299999999993e+01
5.022855999999999987e+00,-2.307339999999999947e-01,-3.658999999999999926e-03,5.000000000000000000e-01,1.118616300000000052e+01
5.047856000000000343e+00,-2.308260000000000034e-01,-3.658999999999999926e-03,5.000000000000000000e-01,1.123803700000000028e+01
5.072855999999999810e+00,-2.309170000000000111e-01,-3.658999999999999926e-03,5.000000000000000000e-01,1.129093499999999928e+01
5.102856000000000058e+00,-2.310270000000000101e-01,-3.658999999999999926e-03,5.000000000000000000e-01,1.134233799999999981e+01
5.127856000000000414e+00,-2.311179999999999901e-01,-3.658999999999999926e-03,5.000000000000000000e-01,1.139405299999999954e+01
5.152854999999999741e+00,-2.312099999999999989e-01,-3.658999999999999926e-03,5.000000000000000000e-01,1.144569899999999940e+01
5.177855000000000096e+00,-2.313010000000000066e-01,-3.658999999999999926e-03,5.000000000000000000e-01,1.149843199999999932e+01
5.202854999999999563e+00,-2.313929999999999876e-01,-3.658999999999999926e-03,5.000000000000000000e-01,1.155008499999999927e+01
5.232854999999999812e+00,-2.315029999999999866e-01,-3.658999999999999926e-03,5.000000000000000000e-01,1.160222500000000068e+01
5.257855000000000167e+00,-2.315939999999999943e-01,-3.658999999999999926e-03,5.000000000000000000e-01,1.165434300000000079e+01
5.282854999999999634e+00,-2.316860000000000031e-01,-3.658999999999999926e-03,5.000000000000000000e-01,1.170595199999999991e+01
5.307853999999999850e+00,-2.317770000000000108e-01,-3.658999999999999926e-03,5.000000000000000000e-01,1.175759099999999968e+01
5.332854000000000205e+00,-2.318689999999999918e-01,-3.658999999999999926e-03,5.000000000000000000e-01,1.181093199999999932e+01
5.362853999999999566e+00,-2.319779999999999898e-01,-3.658999999999999926e-03,5.000000000000000000e-01,1.186301300000000047e+01
5.387853999999999921e+00,-2.320699999999999985e-01,-3.658999999999999926e-03,5.000000000000000000e-01,1.191400800000000082e+01
5.412854000000000276e+00,-2.321610000000000062e-01,-3.658999999999999926e-03,5.000000000000000000e-01,1.196602200000000060e+01
5.437853999999999743e+00,-2.322529999999999872e-01,-3.658999999999999926e-03,5.000000000000000000e-01,1.201799699999999937e+01
5.462852999999999959e+00,-2.323439999999999950e-01,-3.658999999999999926e-03,5.000000000000000000e-01,1.207013300000000022e+01
5.492853000000000208e+00,-2.324539999999999940e-01,-3.658999999999999926e-03,5.000000000000000000e-01,1.212311200000000078e+01
5.517852999999999675e+00,-2.325450000000000017e-01,-3.658999999999999926e-03,5.000000000000000000e-01,1.217446200000000012e+01
5.542853000000000030e+00,-2.326370000000000104e-01,-3.658999999999999926e-03,5.000000000000000000e-01,1.222580800000000067e+01
5.567853000000000385e+00,-2.327279999999999904e-01,-3.658999999999999926e-03,5.000000000000000000e-01,1.227780300000000047e+01
5.592852999999999852e+00,-2.328199999999999992e-01,-3.658999999999999926e-03,5.000000000000000000e-01,1.233048600000000050e+01
5.622851999999999961e+00,-2.329299999999999982e-01,-3.658999999999999926e-03,5.000000000000000000e-01,1.238231000000000037e+01
5.647852000000000317e+00,-2.330210000000000059e-01,-3.658999999999999926e-03,5.000000000000000000e-01,1.243387199999999915e+01
5.672851999999999784e+00,-2.331129999999999869e-01,-3.658999999999999926e-03,5.000000000000000000e-01,1.248586300000000016e+01
5.697852000000000139e+00,-2.332039999999999946e-01,-3.658999999999999926e-03,5.000000000000000000e-01,1.253796700000000008e+01
5.722851999999999606e+00,-2.332960000000000034e-01,-3.658999999999999926e-03,5.000000000000000000e-01,1.258977100000000071e+01
